Data Extract Date,Overdose Death Year,Overdose Death Drug Class,Overdose Death Geography Level,Overdose Death FIPS,Overdose Death Geography Name,Overdose Death Health District,Overdose Death Count,"Overdose Death Rate per 100,000 Residents"
6/2/2025,2021,All-Drug,Locality,51057,Essex County,Three Rivers,7,64
6/2/2025,2025†,Heroin,Locality,51165,Rockingham County,Central Shenandoah,0,0
6/2/2025,2021,Psychostimulant,Locality,51033,Caroline County,Rappahannock,2,6.5
6/2/2025,2019,Cocaine,Locality,51590,Danville City,Pittsylvania/Danville,7,17.5
6/2/2025,2020,All-Drug,Locality,51111,Lunenburg County,Piedmont,3,24.5
6/2/2025,2021,Methadone,Locality,51067,Franklin County,West Piedmont,1,1.8
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51810,Virginia Beach City,Virginia Beach,13,2.9
6/2/2025,2025†,Psychostimulant,Locality,51580,Covington City,Alleghany,*,*
6/2/2025,2024^,Psychostimulant,Locality,51640,Galax City,Mount Rogers,0,0
6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51175,Southampton County,Western Tidewater,1,5.7
6/2/2025,2023,Heroin,Locality,51101,King William County,Three Rivers,2,11.3
6/2/2025,2019,Cocaine,Locality,51081,Greensville County,Crater,0,0
6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51820,Waynesboro City,Central Shenandoah,0,0
6/2/2025,2019,All-Drug,Locality,51590,Danville City,Pittsylvania/Danville,11,27.5
6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51135,Nottoway County,Piedmont,4,26.4
6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51057,Essex County,Three Rivers,0,0
6/2/2025,2020,Any Opioids,Locality,51600,Fairfax City,Fairfax,6,25.6
6/2/2025,2022,Heroin,Locality,51187,Warren County,Lord Fairfax,0,0
6/2/2025,2022,Methadone,Locality,51171,Shenandoah County,Lord Fairfax,1,2.3
6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51089,Henry County,West Piedmont,24,47.7
6/2/2025,2020,Cocaine,Locality,51770,Roanoke City,Roanoke City,17,17.2
6/2/2025,2020,Cocaine,Locality,51073,Gloucester County,Three Rivers,1,2.7
6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51077,Grayson County,Mount Rogers,0,0
6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51059,Fairfax County,Fairfax,13,1.1
6/2/2025,2023,Benzodiazepine,Locality,51179,Stafford County,Rappahannock,3,1.9
6/2/2025,2023,Psychostimulant,Locality,51147,Prince Edward County,Piedmont,1,4.3
6/2/2025,2022,Heroin,Locality,51021,Bland County,Mount Rogers,0,0
6/2/2025,2025†,Benzodiazepine,Locality,51149,Prince George County,Crater,0,0
6/2/2025,2020,All-Drug,Locality,51073,Gloucester County,Three Rivers,9,24
6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51061,Fauquier County,Rappahannock/Rapidan,7,9.8
6/2/2025,2020,Psychostimulant,Locality,51199,York County,Peninsula,2,2.9
6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51041,Chesterfield County,Chesterfield,83,23.2
6/2/2025,2020,Benzodiazepine,Locality,51735,Poquoson City,Peninsula,0,0
6/2/2025,2020,Benzodiazepine,Locality,51125,Nelson County,Blue Ridge,0,0
6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51183,Sussex County,Crater,2,17.9
6/2/2025,2021,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51023,Botetourt County,Alleghany,1,3
6/2/2025,2019,Benzodiazepine,Locality,51119,Middlesex County,Three Rivers,0,0
6/2/2025,2025†,Methadone,Locality,51520,Bristol City,Mount Rogers,0,0
6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51085,Hanover County,Chickahominy,0,0
6/2/2025,2025†,Any Opioids,Locality,51005,Alleghany County,Alleghany,0,0
6/2/2025,2021,Any Opioids,Locality,51670,Hopewell City,Crater,22,98.3
6/2/2025,2019,Heroin,Locality,51009,Amherst County,Central Virginia,1,3.2
6/2/2025,2025†,Psychostimulant,Locality,51025,Brunswick County,Southside,0,0
6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51167,Russell County,Cumberland Plateau,1,3.8
6/2/2025,2021,Any Opioids,Locality,51049,Cumberland County,Piedmont,1,10.1
6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51036,Charles City County,Chickahominy,1,14.7
6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51173,Smyth County,Mount Rogers,2,6.6
6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51007,Amelia County,Piedmont,6,46.1
6/2/2025,2024^,Benzodiazepine,Locality,51101,King William County,Three Rivers,1,5.7
6/2/2025,2022,Benzodiazepine,Locality,51800,Suffolk City,Western Tidewater,5,5.3
6/2/2025,2025†,All-Drug,Locality,51660,Harrisonburg City,Central Shenandoah,0,0
6/2/2025,2019,Heroin,Locality,51003,Albemarle County,Blue Ridge,2,1.8
6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51181,Surry County,Crater,0,0
6/2/2025,2025†,Cocaine,Locality,51019,Bedford County,Central Virginia,0,0
6/2/2025,2020,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51143,Pittsylvania County,Pittsylvania/Danville,4,6.7
6/2/2025,2022,Psychostimulant,Locality,51177,Spotsylvania County,Rappahannock,14,10.1
6/2/2025,2022,Heroin,Locality,51195,Wise County,Lenowisco,1,2.7
6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51079,Greene County,Blue Ridge,1,5
6/2/2025,2022,Psychostimulant,Locality,51820,Waynesboro City,Central Shenandoah,4,17.6
6/2/2025,2020,Benzodiazepine,Locality,51025,Brunswick County,Southside,1,6.2
6/2/2025,2019,Psychostimulant,Locality,51550,Chesapeake City,Chesapeake,2,0.8
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51077,Grayson County,Mount Rogers,0,0
6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51520,Bristol City,Mount Rogers,0,0
6/2/2025,2020,Benzodiazepine,Locality,51133,Northumberland County,Three Rivers,0,0
6/2/2025,2020,Cocaine,Locality,51109,Louisa County,Blue Ridge,4,10.5
6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51191,Washington County,Mount Rogers,4,7.4
6/2/2025,2022,Heroin,Locality,51041,Chesterfield County,Chesterfield,9,2.5
6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51840,Winchester City,Lord Fairfax,9,32.5
6/2/2025,2024^,Psychostimulant,Locality,51053,Dinwiddie County,Crater,1,3.5
6/2/2025,2023,Methadone,Locality,51017,Bath County,Central Shenandoah,0,0
6/2/2025,2021,Any Opioids,Locality,51155,Pulaski County,New River,17,50.1
6/2/2025,2021,Cocaine,Locality,51690,Martinsville City,West Piedmont,0,0
6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51023,Botetourt County,Alleghany,1,3
6/2/2025,2022,Benzodiazepine,Locality,51660,Harrisonburg City,Central Shenandoah,0,0
6/2/2025,2019,Psychostimulant,Locality,51720,Norton City,Lenowisco,0,0
6/2/2025,2021,All-Drug,Locality,51690,Martinsville City,West Piedmont,6,48.6
6/2/2025,2021,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51121,Montgomery County,New River,2,2
6/2/2025,2025†,Cocaine,Locality,51061,Fauquier County,Rappahannock/Rapidan,*,*
6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51125,Nelson County,Blue Ridge,0,0
6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51630,Fredericksburg City,Rappahannock,4,13.6
6/2/2025,2020,Heroin,Locality,51620,Franklin City,Western Tidewater,1,12.8
6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51197,Wythe County,Mount Rogers,4,14
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51051,Dickenson County,Cumberland Plateau,2,14.2
6/2/2025,2022,All-Drug,Locality,51169,Scott County,Lenowisco,1,4.6
6/2/2025,2023,Benzodiazepine,Locality,51117,Mecklenburg County,Southside,0,0
6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51685,Manassas Park City,Prince William,2,11.4
6/2/2025,2025†,All-Drug,Locality,51061,Fauquier County,Rappahannock/Rapidan,*,*
6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51083,Halifax County,Southside,15,44.6
6/2/2025,2020,Heroin,Locality,51510,Alexandria City,Alexandria,1,0.6
6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51735,Poquoson City,Peninsula,1,8.2
6/2/2025,2022,Methadone,Locality,51073,Gloucester County,Three Rivers,2,5.3
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51179,Stafford County,Rappahannock,10,6.4
6/2/2025,2020,All-Drug,Locality,51171,Shenandoah County,Lord Fairfax,8,18.2
6/2/2025,2020,Any Opioids,Locality,51053,Dinwiddie County,Crater,8,27.9
6/2/2025,2024^,All-Drug,Locality,51065,Fluvanna County,Blue Ridge,6,21.9
6/2/2025,2020,Psychostimulant,Locality,51660,Harrisonburg City,Central Shenandoah,2,3.8
6/2/2025,2022,Benzodiazepine,Locality,51570,Colonial Heights City,Chesterfield,0,0
6/2/2025,2022,Any Opioids,Locality,51063,Floyd County,New River,5,31.7
6/2/2025,2024^,Benzodiazepine,Locality,51678,Lexington City,Central Shenandoah,0,0
6/2/2025,2023,Cocaine,Locality,51520,Bristol City,Mount Rogers,0,0
6/2/2025,2020,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51025,Brunswick County,Southside,0,0
6/2/2025,2020,Cocaine,Locality,51171,Shenandoah County,Lord Fairfax,2,4.6
6/2/2025,2021,Benzodiazepine,Locality,51037,Charlotte County,Piedmont,0,0
6/2/2025,2025†,Heroin,Locality,51630,Fredericksburg City,Rappahannock,0,0
6/2/2025,2020,Heroin,Locality,51183,Sussex County,Crater,0,0
6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51013,Arlington County,Arlington,19,7.9
6/2/2025,2023,Psychostimulant,Locality,51077,Grayson County,Mount Rogers,1,6.5
6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51139,Page County,Lord Fairfax,5,20.9
6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51620,Franklin City,Western Tidewater,1,12.8
6/2/2025,2025†,Heroin,Locality,51683,Manassas City,Prince William,0,0
6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51147,Prince Edward County,Piedmont,0,0
6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51043,Clarke County,Lord Fairfax,2,13.7
6/2/2025,2021,Methadone,Locality,51157,Rappahannock County,Rappahannock/Rapidan,0,0
6/2/2025,2020,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51199,York County,Peninsula,2,2.9
6/2/2025,2024^,All-Drug,Locality,51775,Salem City,Alleghany,5,19.7
6/2/2025,2021,Cocaine,Locality,51730,Petersburg City,Crater,21,69
6/2/2025,2023,Any Opioids,Locality,51171,Shenandoah County,Lord Fairfax,7,15.9
6/2/2025,2025†,Psychostimulant,Locality,51085,Hanover County,Chickahominy,0,0
6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51161,Roanoke County,Alleghany,13,13.8
6/2/2025,2025†,Benzodiazepine,Locality,51173,Smyth County,Mount Rogers,0,0
6/2/2025,2023,All-Drug,Locality,51029,Buckingham County,Piedmont,5,29.1
6/2/2025,2024^,Heroin,Locality,51071,Giles County,New River,0,0
6/2/2025,2019,Any Opioids,Locality,51103,Lancaster County,Three Rivers,0,0
6/2/2025,2021,Psychostimulant,Locality,51023,Botetourt County,Alleghany,5,14.9
6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51015,Augusta County,Central Shenandoah,8,10.5
6/2/2025,2022,Benzodiazepine,Locality,51159,Richmond County,Three Rivers,0,0
6/2/2025,2023,Psychostimulant,Locality,51185,Tazewell County,Cumberland Plateau,13,32.1
6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51580,Covington City,Alleghany,2,35.5
6/2/2025,2020,Benzodiazepine,Locality,51650,Hampton City,Hampton,5,3.7
6/2/2025,2024^,All-Drug,Locality,51021,Bland County,Mount Rogers,1,16
6/2/2025,2020,Psychostimulant,Locality,51750,Radford City,New River,0,0
6/2/2025,2025†,Methadone,Locality,51083,Halifax County,Southside,0,0
6/2/2025,2022,Methadone,Locality,51059,Fairfax County,Fairfax,1,0.1
6/2/2025,2022,All-Drug,Locality,51107,Loudoun County,Loudoun,29,6.9
6/2/2025,2024^,Methadone,Locality,51620,Franklin City,Western Tidewater,0,0
6/2/2025,2020,Methadone,Locality,51197,Wythe County,Mount Rogers,2,7
6/2/2025,2020,Any Opioids,Locality,51001,Accomack County,Eastern Shore,6,18.6
6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51640,Galax City,Mount Rogers,2,31.8
6/2/2025,2021,Cocaine,Locality,51089,Henry County,West Piedmont,10,19.9
6/2/2025,2019,Benzodiazepine,Locality,51059,Fairfax County,Fairfax,20,1.7
6/2/2025,2022,Psychostimulant,Locality,51181,Surry County,Crater,1,15.7
6/2/2025,2025†,Heroin,Locality,51093,Isle of Wight County,Western Tidewater,0,0
6/2/2025,2021,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51095,James City County,Peninsula,1,1.3
6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51770,Roanoke City,Roanoke City,95,95.9
6/2/2025,2020,Cocaine,Locality,51059,Fairfax County,Fairfax,21,1.8
6/2/2025,2019,Heroin,Locality,51750,Radford City,New River,0,0
6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51013,Arlington County,Arlington,0,0
6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51043,Clarke County,Lord Fairfax,0,0
6/2/2025,2023,All-Drug,Locality,51800,Suffolk City,Western Tidewater,27,28.8
6/2/2025,2025†,All-Drug,Locality,51680,Lynchburg City,Central Virginia,*,*
6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51019,Bedford County,Central Virginia,2,2.5
6/2/2025,2024^,Cocaine,Locality,51173,Smyth County,Mount Rogers,1,3.3
6/2/2025,2020,Any Opioids,Locality,51035,Carroll County,Mount Rogers,2,6.7
6/2/2025,2025†,Cocaine,Locality,51101,King William County,Three Rivers,0,0
6/2/2025,2023,Benzodiazepine,Locality,51007,Amelia County,Piedmont,1,7.7
6/2/2025,2024^,All-Drug,Locality,51187,Warren County,Lord Fairfax,9,22.2
6/2/2025,2020,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51610,Falls Church City,Fairfax,0,0
6/2/2025,2025†,All-Drug,Locality,51101,King William County,Three Rivers,0,0
6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51147,Prince Edward County,Piedmont,1,4.3
6/2/2025,2019,Cocaine,Locality,51105,Lee County,Lenowisco,1,4.3
6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51103,Lancaster County,Three Rivers,0,0
6/2/2025,2023,Cocaine,Locality,51800,Suffolk City,Western Tidewater,14,14.9
6/2/2025,2019,Cocaine,Locality,51650,Hampton City,Hampton,16,11.9
6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51161,Roanoke County,Alleghany,7,7.4
6/2/2025,2022,Methadone,Locality,51710,Norfolk City,Norfolk City,2,0.8
6/2/2025,2025†,Methadone,Locality,51141,Patrick County,West Piedmont,0,0
6/2/2025,2025†,Methadone,Locality,51045,Craig County,Alleghany,0,0
6/2/2025,2025†,Methadone,Locality,51069,Frederick County,Lord Fairfax,0,0
6/2/2025,2023,Heroin,Locality,51185,Tazewell County,Cumberland Plateau,1,2.5
6/2/2025,2025†,Cocaine,Locality,51135,Nottoway County,Piedmont,0,0
6/2/2025,2025†,All-Drug,Locality,51103,Lancaster County,Three Rivers,0,0
6/2/2025,2025†,Psychostimulant,Locality,51115,Mathews County,Three Rivers,0,0
6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51187,Warren County,Lord Fairfax,7,17.3
6/2/2025,2023,Cocaine,Locality,51057,Essex County,Three Rivers,2,18.3
6/2/2025,2020,Any Opioids,Locality,51161,Roanoke County,Alleghany,29,30.7
6/2/2025,2024^,Any Opioids,Locality,51139,Page County,Lord Fairfax,1,4.2
6/2/2025,2023,All-Drug,Locality,51007,Amelia County,Piedmont,4,30.7
6/2/2025,2022,Any Opioids,Locality,51177,Spotsylvania County,Rappahannock,46,33.2
6/2/2025,2021,Benzodiazepine,Locality,51071,Giles County,New River,0,0
6/2/2025,2023,Any Opioids,Locality,51610,Falls Church City,Fairfax,1,6.8
6/2/2025,2021,Cocaine,Locality,51091,Highland County,Central Shenandoah,0,0
6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51035,Carroll County,Mount Rogers,1,3.3
6/2/2025,2020,Benzodiazepine,Locality,51683,Manassas City,Prince William,1,2.4
6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51680,Lynchburg City,Central Virginia,*,*
6/2/2025,2020,Heroin,Locality,51173,Smyth County,Mount Rogers,0,0
6/2/2025,2021,All-Drug,Locality,51091,Highland County,Central Shenandoah,0,0
6/2/2025,2021,Benzodiazepine,Locality,51600,Fairfax City,Fairfax,2,8.5
6/2/2025,2019,Cocaine,Locality,51670,Hopewell City,Crater,5,22.2
6/2/2025,2023,Cocaine,Locality,51155,Pulaski County,New River,0,0
6/2/2025,2022,Any Opioids,Locality,51109,Louisa County,Blue Ridge,13,34.1
6/2/2025,2020,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51678,Lexington City,Central Shenandoah,0,0
6/2/2025,2025†,Benzodiazepine,Locality,51510,Alexandria City,Alexandria,0,0
6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51031,Campbell County,Central Virginia,1,1.8
6/2/2025,2021,Cocaine,Locality,51177,Spotsylvania County,Rappahannock,9,6.5
6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51021,Bland County,Mount Rogers,0,0
6/2/2025,2023,Heroin,Locality,51163,Rockbridge County,Central Shenandoah,0,0
6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51185,Tazewell County,Cumberland Plateau,15,37
6/2/2025,2022,Any Opioids,Locality,51091,Highland County,Central Shenandoah,0,0
6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51145,Powhatan County,Chesterfield,0,0
6/2/2025,2021,All-Drug,Locality,51177,Spotsylvania County,Rappahannock,66,47.7
6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51127,New Kent County,Chickahominy,6,25.4
6/2/2025,2021,Methadone,Locality,51005,Alleghany County,Alleghany,0,0
6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51181,Surry County,Crater,1,15.6
6/2/2025,2025†,Heroin,Locality,51025,Brunswick County,Southside,0,0
6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51670,Hopewell City,Crater,23,102.8
6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51097,King and Queen County,Three Rivers,4,57.6
6/2/2025,2020,Cocaine,Locality,51063,Floyd County,New River,0,0
6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51510,Alexandria City,Alexandria,0,0
6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51133,Northumberland County,Three Rivers,0,0
6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51193,Westmoreland County,Three Rivers,1,5.5
6/2/2025,2021,Any Opioids,Locality,51520,Bristol City,Mount Rogers,5,28.9
6/2/2025,2019,Methadone,Locality,51159,Richmond County,Three Rivers,0,0
6/2/2025,2019,Psychostimulant,Locality,51003,Albemarle County,Blue Ridge,3,2.7
6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51059,Fairfax County,Fairfax,120,10.4
6/2/2025,2021,Methadone,Locality,51047,Culpeper County,Rappahannock/Rapidan,1,1.9
6/2/2025,2019,Psychostimulant,Locality,51009,Amherst County,Central Virginia,0,0
6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51099,King George County,Rappahannock,0,0
6/2/2025,2025†,Benzodiazepine,Locality,51121,Montgomery County,New River,0,0
6/2/2025,2021,Psychostimulant,Locality,51113,Madison County,Rappahannock/Rapidan,0,0
6/2/2025,2020,All-Drug,Locality,51595,Emporia City,Crater,2,38
6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51155,Pulaski County,New River,0,0
6/2/2025,2022,Cocaine,Locality,51640,Galax City,Mount Rogers,0,0
6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51165,Rockingham County,Central Shenandoah,12,14.6
6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51107,Loudoun County,Loudoun,7,1.7
6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51171,Shenandoah County,Lord Fairfax,7,15.9
6/2/2025,2021,All-Drug,Locality,51115,Mathews County,Three Rivers,3,34.2
6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51159,Richmond County,Three Rivers,0,0
6/2/2025,2020,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51999,Unknown,Unknown,0,N/A
6/2/2025,2022,Methadone,Locality,51079,Greene County,Blue Ridge,1,5
6/2/2025,2022,Cocaine,Locality,51111,Lunenburg County,Piedmont,3,24.5
6/2/2025,2021,Psychostimulant,Locality,51103,Lancaster County,Three Rivers,0,0
6/2/2025,2020,Heroin,Locality,51017,Bath County,Central Shenandoah,0,0
6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51183,Sussex County,Crater,1,9.2
6/2/2025,2019,Methadone,Locality,51510,Alexandria City,Alexandria,0,0
6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51115,Mathews County,Three Rivers,0,0
6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51830,Williamsburg City,Peninsula,4,26.7
6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51061,Fauquier County,Rappahannock/Rapidan,6,8.4
6/2/2025,2025†,Heroin,Locality,51530,Buena Vista City,Central Shenandoah,0,0
6/2/2025,2021,Any Opioids,Locality,51181,Surry County,Crater,0,0
6/2/2025,2023,Cocaine,Locality,51580,Covington City,Alleghany,0,0
6/2/2025,2019,Any Opioids,Locality,51023,Botetourt County,Alleghany,6,18
6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51089,Henry County,West Piedmont,20,39.8
6/2/2025,2024^,Heroin,Locality,51191,Washington County,Mount Rogers,0,0
6/2/2025,2021,Methadone,Locality,51041,Chesterfield County,Chesterfield,2,0.6
6/2/2025,2022,Methadone,Locality,51840,Winchester City,Lord Fairfax,0,0
6/2/2025,2024^,Cocaine,Locality,51830,Williamsburg City,Peninsula,0,0
6/2/2025,2023,All-Drug,Locality,51019,Bedford County,Central Virginia,19,23.8
6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51685,Manassas Park City,Prince William,0,0
6/2/2025,2019,Methadone,Locality,51161,Roanoke County,Alleghany,0,0
6/2/2025,2021,Benzodiazepine,Locality,51670,Hopewell City,Crater,0,0
6/2/2025,2020,Any Opioids,Locality,51075,Goochland County,Chickahominy,6,24.6
6/2/2025,2021,Methadone,Locality,51143,Pittsylvania County,Pittsylvania/Danville,0,0
6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51720,Norton City,Lenowisco,0,0
6/2/2025,2020,Benzodiazepine,Locality,51185,Tazewell County,Cumberland Plateau,5,12.3
6/2/2025,2019,Cocaine,Locality,51600,Fairfax City,Fairfax,2,8.3
6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51137,Orange County,Rappahannock/Rapidan,0,0
6/2/2025,2024^,All-Drug,Locality,51830,Williamsburg City,Peninsula,0,0
6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51595,Emporia City,Crater,0,0
6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51550,Chesapeake City,Chesapeake,3,1.2
6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51187,Warren County,Lord Fairfax,1,2.5
6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51680,Lynchburg City,Central Virginia,0,0
6/2/2025,2020,Any Opioids,Locality,51660,Harrisonburg City,Central Shenandoah,1,1.9
6/2/2025,2024^,Psychostimulant,Locality,51135,Nottoway County,Piedmont,0,0
6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51630,Fredericksburg City,Rappahannock,2,6.8
6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51790,Staunton City,Central Shenandoah,3,11.9
6/2/2025,2021,Methadone,Locality,51775,Salem City,Alleghany,0,0
6/2/2025,2019,Cocaine,Locality,51169,Scott County,Lenowisco,0,0
6/2/2025,2022,Cocaine,Locality,51015,Augusta County,Central Shenandoah,0,0
6/2/2025,2024^,Cocaine,Locality,51690,Martinsville City,West Piedmont,1,8.1
6/2/2025,2021,Psychostimulant,Locality,51053,Dinwiddie County,Crater,3,10.5
6/2/2025,2025†,Benzodiazepine,Locality,51133,Northumberland County,Three Rivers,0,0
6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51840,Winchester City,Lord Fairfax,0,0
6/2/2025,2025†,Benzodiazepine,Locality,51025,Brunswick County,Southside,0,0
6/2/2025,2022,All-Drug,Locality,51015,Augusta County,Central Shenandoah,10,13.1
6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51036,Charles City County,Chickahominy,0,0
6/2/2025,2025†,Cocaine,Locality,51109,Louisa County,Blue Ridge,0,0
6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51077,Grayson County,Mount Rogers,1,6.5
6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51121,Montgomery County,New River,5,5.1
6/2/2025,2024^,All-Drug,Locality,51690,Martinsville City,West Piedmont,2,16.2
6/2/2025,2022,Methadone,Locality,51191,Washington County,Mount Rogers,0,0
6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51079,Greene County,Blue Ridge,4,19.9
6/2/2025,2019,Any Opioids,Locality,51037,Charlotte County,Piedmont,2,16.8
6/2/2025,2024^,Any Opioids,Locality,51155,Pulaski County,New River,12,35.4
6/2/2025,2022,Any Opioids,Locality,51137,Orange County,Rappahannock/Rapidan,15,39.8
6/2/2025,2022,Psychostimulant,Locality,51810,Virginia Beach City,Virginia Beach,40,8.9
6/2/2025,2023,Methadone,Locality,51530,Buena Vista City,Central Shenandoah,0,0
6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51520,Bristol City,Mount Rogers,3,17.3
